transaction_id,amount,hour,device_type,location,account_age_days,transaction_frequency,failed_attempts,distance_from_last_transaction,previous_transaction_amount,new_device,location_changed,night_transaction,amount_ratio,is_fraud
TXN113571,369.5,13,Mobile,Pune,369,15,0,1.54,1179.86,0,0,0,0.3129075419609437,0
TXN113572,1187.02,11,Mobile,Kolkata,1922,19,0,7.01,797.84,0,0,0,1.4859295979169795,0
TXN113573,423.64,19,Desktop,Delhi,252,18,0,40.43,446.05,0,0,0,0.9476344927860417,0
TXN113574,1217.48,23,Desktop,Mumbai,2591,29,1,35.22,491.24,0,1,1,2.473346335121079,1
TXN113575,948.91,23,Desktop,Hyderabad,754,16,0,34.48,2507.58,0,0,1,0.3782657918025337,0
TXN113576,5837.41,23,Mobile,Pune,1142,3,0,12.87,341.53,0,1,1,17.04204011327475,0
TXN113577,1803.02,7,Mobile,Bangalore,1066,28,2,6.57,589.41,0,0,0,3.0538439389576735,0
TXN113578,174.23,22,Desktop,Hyderabad,1089,7,3,3.29,1866.36,0,0,0,0.09330284465769857,0
TXN113579,309.55,21,Mobile,Kolkata,2315,11,1,2.21,865.32,0,0,0,0.35731600332440666,0
TXN113580,1158.88,6,Desktop,Kolkata,745,7,2,10.45,5627.25,0,1,0,0.2059041442721983,1
TXN113581,432.75,12,Mobile,Delhi,243,14,0,23.07,139.75,0,0,0,3.0746003552397867,0
TXN113582,56.35,14,Desktop,Kolkata,1973,5,1,50.18,271.41,0,0,0,0.20685731067141438,0
TXN113583,4228.26,13,Desktop,Pune,44,2,0,9.19,697.82,0,0,0,6.0505709624796085,0
TXN113584,2253.46,4,Mobile,Delhi,164,13,0,40.49,597.2,0,0,1,3.767067870277499,0
TXN113585,1846.37,7,Desktop,Chennai,1696,1,1,37.24,263.11,0,1,0,6.990912877210253,0
TXN113586,597.45,17,Mobile,Chennai,2737,19,0,26.14,1332.48,0,1,0,0.44803821579626246,0
TXN113587,1681.9,4,Mobile,Pune,456,23,1,18.61,2098.54,0,0,1,0.8010802366232604,0
TXN113588,542.2,22,Desktop,Kolkata,1610,17,0,1.06,255.55,0,0,0,2.1134281816410057,0
TXN113589,1345.95,8,Desktop,Chennai,2617,15,0,13.18,177.71,1,0,0,7.531475574953836,1
TXN113590,436.77,9,Tablet,Delhi,2962,23,1,33.43,648.07,1,0,0,0.6729166345694608,0
TXN113591,4995.48,16,Mobile,Mumbai,896,6,0,43.01,760.15,0,0,0,6.563069040268015,0
TXN113592,228.1,2,Mobile,Pune,2122,16,0,11.37,402.41,0,0,1,0.5654297117076919,0
TXN113593,3760.41,0,Desktop,Hyderabad,1861,14,0,16.96,218.48,0,0,1,17.13326954620011,1
TXN113594,1140.15,6,Mobile,Hyderabad,2598,4,2,40.1,292.52,0,0,0,3.8844031071136556,0
TXN113595,672.18,14,Desktop,Bangalore,1124,26,0,12.63,829.69,0,1,0,0.8091827276119851,1
TXN113596,1295.95,18,Mobile,Bangalore,2373,6,0,18.43,466.09,0,1,0,2.7745188293476635,0
TXN113597,2283.23,7,Desktop,Kolkata,2031,4,1,37.76,483.11,1,0,0,4.716345458676747,0
TXN113598,4301.62,10,Desktop,Mumbai,2855,5,0,31.32,120.9,0,0,0,35.28810500410172,0
TXN113599,1499.88,1,Desktop,Chennai,845,3,0,1.84,1233.19,0,0,1,1.2152747956149377,0
TXN113600,450.03,19,Desktop,Chennai,1964,26,2,1.62,485.6,0,0,0,0.924845869297164,0
TXN113601,1159.37,1,Mobile,Mumbai,714,9,1,10.75,1014.95,1,0,1,1.1411683645848711,0
TXN113602,6746.6,10,Mobile,Kolkata,527,17,1,38.3,1273.49,0,0,0,5.293568407755259,0
TXN113603,4220.37,19,Mobile,Hyderabad,2224,23,0,51.15,2596.85,0,1,0,1.624562619088862,0
TXN113604,2721.02,16,Mobile,Chennai,2253,5,0,59.41,453.19,0,1,0,5.990928906404808,1
TXN113605,2430.1,9,Mobile,Hyderabad,535,25,0,89.79,310.94,0,0,0,7.790280182086298,0
TXN113606,2207.13,4,Tablet,Delhi,1081,13,0,14.08,1214.69,0,0,1,1.815536855612862,0
TXN113607,3493.83,2,Mobile,Pune,1481,18,0,50.01,353.38,0,0,1,9.858993171172187,0
TXN113608,694.62,8,Desktop,Bangalore,2036,6,0,25.97,553.9,0,0,0,1.2517931158767346,0
TXN113609,282.85,19,Tablet,Chennai,51,28,1,11.77,378.63,0,0,0,0.7450675657877408,0
TXN113610,1174.98,21,Mobile,Bangalore,1139,3,0,52.83,378.7,0,0,0,3.0944956544640507,0
TXN113611,484.16,1,Mobile,Mumbai,2559,20,1,10.44,388.33,0,1,1,1.2435722908586546,0
TXN113612,381.83,22,Mobile,Pune,2377,20,0,6.94,1475.85,0,0,0,0.2585435216846667,0
TXN113613,533.64,18,Mobile,Kolkata,525,27,0,23.21,400.21,0,1,0,1.3300765185314425,0
TXN113614,13164.96,16,Mobile,Delhi,2108,18,0,2.65,450.27,0,1,0,29.173133600726835,0
TXN113615,1256.55,11,Desktop,Chennai,1144,29,0,57.29,342.9,0,1,0,3.6538237859842977,0
TXN113616,1574.84,19,Mobile,Chennai,519,17,0,29.29,1096.75,1,0,0,1.4346071509906626,0
TXN113617,323.0,8,Mobile,Hyderabad,1053,19,1,16.6,1056.62,0,1,0,0.30540269662071445,1
TXN113618,173.51,22,Mobile,Bangalore,2274,15,0,1.99,611.52,0,0,0,0.28327238294259777,0
TXN113619,483.45,3,Mobile,Kolkata,156,12,2,5.35,445.35,0,0,1,1.0831186288786825,0
TXN113620,4620.21,17,Desktop,Delhi,1903,11,0,14.02,928.3,0,0,0,4.971709889163887,0
TXN113621,1531.92,15,Tablet,Pune,2170,10,1,13.89,638.4,1,0,0,2.3958711291836097,0
TXN113622,1995.39,20,Desktop,Hyderabad,2783,8,1,12.79,276.58,0,0,0,7.188522227826213,0
TXN113623,2295.18,23,Mobile,Pune,2036,3,0,8.15,1119.21,0,0,1,2.04888369145071,0
TXN113624,607.07,9,Mobile,Delhi,472,1,2,24.88,1568.53,0,0,0,0.3867845788229598,0
TXN113625,4393.87,21,Mobile,Kolkata,1618,20,0,56.46,276.29,0,0,0,15.845757149554617,0
TXN113626,582.42,11,Mobile,Delhi,2052,25,0,15.69,445.35,0,0,0,1.3048504536798475,0
TXN113627,4474.87,10,Mobile,Mumbai,2977,6,0,35.17,778.74,1,0,0,5.73892579577808,0
TXN113628,1706.67,4,Mobile,Mumbai,258,9,0,19.21,1016.04,1,0,1,1.678075591913789,0
TXN113629,183.27,19,Mobile,Hyderabad,1469,17,1,0.63,1110.36,0,0,0,0.16490606104232655,0
TXN113630,519.04,10,Mobile,Hyderabad,2382,17,0,3.02,295.12,0,0,0,1.752802917736053,0
TXN113631,184.02,15,Tablet,Pune,2170,22,0,42.2,342.27,1,1,0,0.5360794709703732,1
TXN113632,3509.69,14,Desktop,Hyderabad,1565,11,0,12.92,574.87,0,0,0,6.094587320054874,0
TXN113633,1069.84,5,Mobile,Delhi,2969,3,1,29.86,262.06,0,0,1,4.0669048886185655,1
TXN113634,118.11,12,Tablet,Chennai,1438,24,1,36.04,480.94,0,0,0,0.24507200066398308,0
TXN113635,1596.78,15,Tablet,Mumbai,928,20,2,15.68,1339.54,0,0,0,1.1911468512688916,0
TXN113636,640.88,2,Desktop,Pune,2887,15,0,0.04,633.18,0,0,1,1.010564823867041,0
TXN113637,248.69,17,Desktop,Pune,2544,13,0,23.84,228.68,0,0,0,1.0827673284569836,0
TXN113638,5872.09,0,Mobile,Pune,2283,13,1,65.96,930.01,0,0,1,6.307225486299825,1
TXN113639,1220.83,16,Mobile,Kolkata,957,9,0,15.41,927.01,0,1,0,1.315535392937576,0
TXN113640,817.76,19,Mobile,Chennai,308,6,0,36.14,1787.1,0,0,0,0.45733460097309997,0
TXN113641,735.52,5,Tablet,Bangalore,2231,18,1,8.09,214.55,0,1,1,3.412294131292043,0
TXN113642,241.46,8,Desktop,Mumbai,257,17,0,2.89,426.28,0,1,0,0.5651095300505524,0
TXN113643,297.51,3,Mobile,Pune,2755,10,1,6.53,828.23,0,0,1,0.35877862595419846,0
TXN113644,3963.63,6,Mobile,Bangalore,2867,2,2,11.49,435.78,0,0,0,9.074660011905308,0
TXN113645,682.74,22,Mobile,Bangalore,2799,1,1,34.85,229.32,1,0,0,2.9643105244876695,0
TXN113646,1121.1,21,Desktop,Kolkata,1833,14,1,19.64,692.38,0,1,0,1.6168623265741728,0
TXN113647,141.98,10,Mobile,Hyderabad,2071,28,0,4.25,692.46,0,0,0,0.2047414414674242,0
TXN113648,293.51,22,Desktop,Pune,2652,8,0,5.6,473.29,0,1,0,0.6188407936072866,0
TXN113649,2017.9,2,Mobile,Delhi,653,18,0,30.88,745.6,0,1,1,2.702785963032414,0
TXN113650,1599.92,15,Mobile,Chennai,1393,9,1,21.85,440.2,0,0,0,3.6262919310970085,0
TXN113651,6332.02,5,Desktop,Kolkata,941,15,0,4.11,815.2,0,1,1,7.757926978681696,1
TXN113652,4200.49,6,Mobile,Kolkata,1551,25,0,19.67,790.69,0,1,0,5.305725725978602,0
TXN113653,870.69,11,Desktop,Kolkata,2190,25,1,50.91,717.39,0,0,0,1.212001837442058,0
TXN113654,1759.8,6,Mobile,Pune,1964,10,1,16.71,433.62,1,0,0,4.0490543463255255,0
TXN113655,799.03,21,Tablet,Bangalore,2663,27,1,1.8,284.47,1,0,0,2.7989981434126174,0
TXN113656,8559.61,18,Desktop,Pune,1540,6,0,26.56,618.63,0,0,0,13.814066459015866,0
TXN113657,3459.97,21,Mobile,Hyderabad,1698,8,0,54.75,1792.4,0,1,0,1.9292795806847327,0
TXN113658,1299.44,15,Desktop,Delhi,520,10,0,16.31,269.27,0,0,0,4.807932807932809,0
TXN113659,1339.96,17,Mobile,Mumbai,1170,19,0,16.63,90.21,0,1,0,14.690933011731172,0
TXN113660,4651.06,9,Desktop,Bangalore,128,11,0,47.79,1190.25,0,0,0,3.9043525708289617,0
TXN113661,1957.8,0,Mobile,Pune,878,28,1,6.62,284.14,0,0,1,6.866100862734096,0
TXN113662,5211.53,7,Mobile,Hyderabad,848,13,0,8.49,1495.17,0,0,0,3.483247224580094,0
TXN113663,122.28,2,Tablet,Pune,2374,25,0,8.57,1512.96,0,0,1,0.08076831620386271,0
TXN113664,1739.28,15,Mobile,Pune,1947,25,0,7.13,920.77,0,0,0,1.8868915239159443,0
TXN113665,654.95,23,Mobile,Pune,1019,10,2,2.94,331.26,0,0,1,1.9711972551616206,1
TXN113666,6351.07,2,Mobile,Pune,929,15,0,19.18,657.18,0,0,1,9.649442401774591,1
TXN113667,5148.18,1,Desktop,Hyderabad,2227,5,0,12.47,998.7,0,0,1,5.149724917475242,0
TXN113668,1133.24,11,Mobile,Hyderabad,1084,14,1,8.65,617.82,0,0,0,1.8312918134514073,0
TXN113669,5093.04,7,Mobile,Mumbai,1210,15,1,31.57,358.6,0,1,0,14.163070077864292,0
TXN113670,6523.16,18,Mobile,Delhi,2502,28,1,44.56,707.78,1,0,0,9.203363526058862,0
TXN113671,1181.34,23,Mobile,Chennai,978,9,0,6.94,130.31,0,0,1,8.996572995202193,0
TXN113672,12989.98,17,Tablet,Chennai,84,10,0,4.88,171.6,0,1,0,75.26060254924681,0
TXN113673,1062.8,19,Tablet,Bangalore,1014,8,0,8.55,798.92,0,0,0,1.3286328632863287,0
TXN113674,884.9,14,Desktop,Delhi,2222,12,0,20.45,150.72,0,0,0,5.83245452148695,0
TXN113675,2606.78,16,Mobile,Bangalore,1071,13,1,2.75,1997.2,1,0,0,1.3045641076969272,1
TXN113676,769.86,17,Mobile,Chennai,1986,7,1,5.32,234.16,0,1,0,3.273771049498214,1
TXN113677,1194.33,17,Mobile,Mumbai,1338,26,0,1.98,137.05,0,0,0,8.651430641072075,0
TXN113678,4489.22,8,Tablet,Pune,2822,4,1,39.66,1904.49,0,0,0,2.355939941957187,0
TXN113679,1117.91,4,Mobile,Delhi,1272,21,0,30.86,1615.2,0,1,1,0.6916903848533598,1
TXN113680,201.34,10,Mobile,Delhi,2695,17,0,8.29,145.6,0,0,0,1.3733969986357435,0
TXN113681,1583.38,3,Desktop,Bangalore,374,21,0,36.71,584.96,0,1,1,2.70219810225954,1
TXN113682,546.59,9,Mobile,Kolkata,2483,2,0,0.83,783.8,0,0,0,0.6964704383282366,0
TXN113683,2605.22,3,Desktop,Bangalore,595,1,0,14.02,815.88,0,0,1,3.1892322005680147,0
TXN113684,2199.95,22,Tablet,Mumbai,1002,11,2,13.03,1537.88,0,0,0,1.429578654605947,0
TXN113685,4776.2,2,Tablet,Delhi,366,2,0,5.6,752.51,0,0,1,6.338602009263314,0
TXN113686,2717.68,15,Mobile,Kolkata,1098,11,1,12.95,4183.81,1,0,0,0.6494153856447484,0
TXN113687,3262.48,20,Mobile,Chennai,1668,8,2,8.03,164.17,0,1,0,19.75225525216444,0
TXN113688,561.66,10,Mobile,Chennai,2001,13,1,13.45,300.96,1,0,0,1.8600476884355543,1
TXN113689,2450.35,8,Mobile,Hyderabad,1945,22,0,2.66,217.66,0,0,0,11.206210555199853,0
TXN113690,7851.43,0,Mobile,Chennai,1495,6,0,11.8,719.92,0,0,1,10.890847805581757,0
TXN113691,550.79,9,Mobile,Pune,1182,28,0,25.13,647.02,0,0,0,0.8499583346193018,0
TXN113692,6632.51,11,Mobile,Pune,212,9,0,48.79,410.0,0,0,0,16.13749391727494,0
TXN113693,633.11,23,Mobile,Hyderabad,263,18,2,22.98,804.24,0,0,1,0.7862376434354975,0
TXN113694,467.79,1,Mobile,Hyderabad,2956,1,0,39.41,283.44,1,1,1,1.6445999156236817,0
TXN113695,1474.69,14,Tablet,Bangalore,1354,21,1,1.65,468.66,0,0,0,3.1399097219264998,0
TXN113696,2243.76,23,Desktop,Chennai,2390,13,0,19.34,697.43,0,0,1,3.2125767793479665,0
TXN113697,2729.16,19,Desktop,Hyderabad,1838,4,2,1.71,1263.74,0,0,0,2.15788225247877,1
TXN113698,419.15,15,Mobile,Kolkata,2362,4,0,9.25,279.67,0,0,0,1.493390814835928,0
TXN113699,1693.48,1,Mobile,Chennai,2607,15,0,43.14,792.29,0,0,1,2.1347552597410786,0
TXN113700,552.5,12,Mobile,Chennai,1681,24,1,16.05,1211.15,0,0,0,0.4558016747102256,1
TXN113701,247.42,17,Desktop,Chennai,1446,18,0,15.78,790.02,1,0,0,0.31278602310940307,0
TXN113702,433.23,21,Mobile,Mumbai,2679,14,0,6.27,361.4,0,0,0,1.1954470198675498,0
TXN113703,517.55,18,Desktop,Hyderabad,2174,17,1,7.5,250.6,0,0,0,2.057034976152623,0
TXN113704,1847.51,10,Mobile,Pune,1129,18,1,44.61,4422.16,0,0,0,0.41769006773437994,0
TXN113705,3471.05,13,Mobile,Chennai,2696,11,0,6.9,789.52,0,1,0,4.390844001416789,0
TXN113706,251.34,2,Tablet,Kolkata,684,13,0,4.44,482.16,0,0,1,0.5202003477109032,0
TXN113707,1559.25,8,Tablet,Bangalore,1425,16,0,6.4,883.03,0,1,0,1.7637976086784386,0
TXN113708,338.09,4,Mobile,Mumbai,2539,15,0,8.46,403.61,0,0,1,0.8355947702726081,0
TXN113709,2057.17,13,Mobile,Hyderabad,38,11,1,24.74,773.44,0,0,0,2.6563323175455813,0
TXN113710,588.32,6,Mobile,Delhi,1212,11,0,46.6,963.38,0,0,0,0.6100499802982228,0
TXN113711,383.24,11,Mobile,Hyderabad,1663,25,0,8.4,553.47,0,1,0,0.6911825707432323,0
TXN113712,2439.78,20,Desktop,Mumbai,1439,27,0,1.17,673.94,0,0,0,3.6148102053515867,0
TXN113713,609.77,17,Desktop,Bangalore,131,23,0,13.34,633.57,0,0,0,0.9609184171958963,0
TXN113714,799.54,10,Mobile,Kolkata,138,27,0,71.9,452.81,1,0,0,1.7618386549436988,0
TXN113715,119.11,23,Desktop,Mumbai,643,4,2,0.52,77.37,0,1,1,1.5198417761898684,0
TXN113716,2825.81,8,Mobile,Chennai,2455,26,0,13.67,449.58,0,0,0,6.271494518176572,1
TXN113717,2492.17,10,Mobile,Pune,670,28,1,37.93,1024.81,0,1,0,2.4294654955596067,0
TXN113718,1102.63,17,Mobile,Pune,2710,25,0,44.45,1769.99,0,0,0,0.6226065646898064,0
TXN113719,238.04,1,Mobile,Mumbai,1628,26,0,20.25,441.26,0,0,1,0.538235427124316,0
TXN113720,3675.22,19,Desktop,Delhi,1817,15,0,0.33,2078.47,0,0,0,1.7673830351002902,0
TXN113721,563.26,12,Mobile,Delhi,1034,10,2,7.08,555.49,0,0,0,1.0121655375658143,1
TXN113722,696.9,14,Mobile,Kolkata,2111,13,2,5.97,1354.76,0,1,0,0.5140290316870242,0
TXN113723,11070.55,7,Mobile,Chennai,2782,22,0,21.13,2535.33,0,0,0,4.364790859233617,0
TXN113724,542.6,4,Tablet,Chennai,1790,16,0,67.27,224.55,0,0,1,2.4056750166260255,1
TXN113725,2303.56,4,Tablet,Delhi,397,8,0,19.46,314.53,0,0,1,7.300605330713403,1
TXN113726,1923.87,6,Desktop,Pune,1574,21,0,3.78,820.57,1,0,0,2.341699429141765,0
TXN113727,1619.99,11,Mobile,Bangalore,292,11,0,12.88,371.71,0,1,0,4.346516058061227,1
TXN113728,1453.89,19,Mobile,Kolkata,1611,26,0,1.77,513.53,0,0,0,2.8256661419159235,0
TXN113729,1597.81,11,Mobile,Pune,2421,2,0,4.26,1999.56,0,1,0,0.7986813692166194,0
TXN113730,1439.34,8,Mobile,Kolkata,718,29,2,9.58,754.36,0,0,0,1.9055020122855326,0
TXN113731,1041.15,3,Mobile,Pune,805,11,0,15.26,511.52,0,0,1,2.031432919690939,0
TXN113732,4970.54,7,Mobile,Mumbai,858,29,1,2.38,1627.74,0,0,0,3.051770079939094,0
TXN113733,295.11,18,Mobile,Delhi,2241,26,0,3.88,5126.17,0,1,0,0.05755806809604519,1
TXN113734,3045.61,21,Desktop,Chennai,1951,9,1,14.65,721.28,0,0,0,4.21666112864817,0
TXN113735,2495.74,0,Mobile,Chennai,404,21,2,35.94,915.84,0,0,1,2.7221107281532215,0
TXN113736,2204.82,22,Desktop,Bangalore,1553,15,0,30.59,1410.62,0,0,0,1.561907595528542,0
TXN113737,3350.88,10,Mobile,Hyderabad,2122,20,0,9.73,739.89,0,0,0,4.522776660502909,0
TXN113738,999.65,22,Mobile,Chennai,657,13,1,1.94,948.12,0,0,0,1.0532387896156439,0
TXN113739,169.19,12,Mobile,Bangalore,1295,15,0,31.9,591.09,0,0,0,0.2857504771234103,0
TXN113740,1020.15,17,Tablet,Delhi,2537,24,0,12.91,1746.53,0,0,0,0.583766802286656,0
TXN113741,407.0,20,Mobile,Hyderabad,2096,18,0,6.76,560.43,0,1,0,0.7249345421512923,0
TXN113742,527.5,19,Mobile,Delhi,1361,23,1,14.78,1228.28,0,1,0,0.4291129767018092,0
TXN113743,316.58,9,Mobile,Bangalore,1786,19,0,17.35,495.46,0,0,0,0.6376747371389437,0
TXN113744,680.38,12,Mobile,Kolkata,1776,6,0,7.18,385.06,0,0,0,1.762368543749676,0
TXN113745,603.88,11,Mobile,Delhi,2876,18,0,19.35,255.78,1,0,0,2.351740789781136,0
TXN113746,101.74,12,Mobile,Mumbai,76,19,0,0.26,660.22,0,0,0,0.15386709415928132,0
TXN113747,2208.84,1,Mobile,Bangalore,1786,26,1,7.27,1417.78,0,0,1,1.5568587095955682,1
TXN113748,10100.31,2,Mobile,Hyderabad,2896,12,0,59.95,246.92,0,0,1,40.740198451113265,0
TXN113749,2010.7,16,Mobile,Kolkata,2900,12,1,33.56,358.65,0,0,0,5.590713193382456,0
TXN113750,895.23,20,Mobile,Chennai,2994,11,0,0.24,2940.59,0,0,0,0.3043354104412919,0
TXN113751,1038.21,18,Mobile,Delhi,2560,12,1,17.23,559.32,0,0,0,1.852887635636779,0
TXN113752,719.83,11,Mobile,Bangalore,306,23,0,32.1,880.77,0,0,0,0.8163466663642447,0
TXN113753,1199.96,15,Desktop,Delhi,1430,1,1,6.61,328.77,0,0,0,3.6387785426206145,0
TXN113754,1056.79,19,Mobile,Pune,2599,7,0,16.87,1091.88,1,0,0,0.9669771612619865,0
TXN113755,472.93,19,Mobile,Bangalore,2893,23,0,29.36,217.24,1,0,0,2.167017961876833,0
TXN113756,5901.07,21,Mobile,Pune,1193,25,1,5.55,643.89,0,0,0,9.150506287894059,0
TXN113757,247.86,9,Mobile,Bangalore,664,16,0,29.87,592.79,0,0,0,0.41742030010609815,0
TXN113758,2249.2,22,Desktop,Pune,608,12,0,25.77,929.04,0,1,0,2.418390606855619,0
TXN113759,991.09,22,Desktop,Hyderabad,165,21,1,4.01,263.4,0,0,0,3.7484493192133135,0
TXN113760,7338.07,14,Desktop,Delhi,2402,28,0,9.6,277.29,1,1,0,26.36842861762909,1
TXN113761,1542.04,7,Mobile,Delhi,1665,11,0,30.23,1346.68,0,0,0,1.144218212038466,0
TXN113762,765.17,18,Tablet,Kolkata,1293,24,2,20.17,1662.38,0,0,0,0.46000913802017573,0
TXN113763,856.02,4,Mobile,Bangalore,64,12,1,14.32,688.02,0,0,1,1.2423732257409075,0
TXN113764,1141.28,11,Mobile,Mumbai,2036,28,0,9.88,2696.84,0,0,0,0.4230347240755567,0
TXN113765,349.75,9,Desktop,Chennai,1697,3,0,8.12,1220.31,0,0,0,0.2863728291752299,0
TXN113766,509.35,21,Mobile,Chennai,941,1,0,12.35,274.11,1,0,0,1.851441241685144,0
TXN113767,184.02,13,Mobile,Mumbai,1843,13,0,10.77,307.78,1,0,0,0.5959582874538507,0
TXN113768,435.73,21,Tablet,Hyderabad,603,2,0,5.0,522.81,0,0,0,0.8318474255932495,0
TXN113769,1204.6,11,Mobile,Kolkata,2201,21,0,32.4,2332.99,0,1,0,0.5161118942240541,0
TXN113770,1480.56,23,Mobile,Pune,2777,10,1,75.01,1521.31,0,0,1,0.9725745741668911,0
TXN113771,151.51,12,Mobile,Mumbai,721,12,0,13.69,902.36,0,0,0,0.16771829613885936,0
TXN113772,956.03,20,Mobile,Pune,2117,25,1,75.19,353.8,0,0,0,2.6945603156708002,0
TXN113773,1926.4,20,Tablet,Mumbai,2533,16,0,9.1,126.07,1,0,0,15.160147949948849,0
TXN113774,931.77,16,Desktop,Hyderabad,2439,20,1,8.33,795.07,0,1,0,1.1704623965229188,0
TXN113775,581.85,0,Mobile,Bangalore,1279,23,0,46.54,1400.07,0,1,1,0.41528974283940134,1
TXN113776,726.21,21,Mobile,Pune,2385,10,2,66.0,790.47,1,0,0,0.9175458324383742,0
TXN113777,638.57,9,Desktop,Delhi,1270,23,0,6.35,2519.82,0,0,0,0.2533183646591189,0
TXN113778,580.14,4,Mobile,Kolkata,2371,17,0,52.41,856.49,0,0,1,0.676555994822097,0
TXN113779,1304.82,10,Mobile,Pune,2571,18,0,2.8,289.01,0,0,0,4.499224164683977,1
TXN113780,11022.44,9,Desktop,Pune,2904,8,0,22.28,1309.84,1,1,0,8.408684507643954,0
TXN113781,521.29,5,Mobile,Chennai,2373,4,0,43.12,504.61,1,0,1,1.0310120448567077,0
TXN113782,797.8,14,Tablet,Pune,102,8,2,10.5,220.17,0,0,0,3.6071799972871545,0
TXN113783,1041.38,8,Desktop,Chennai,2210,24,0,3.29,953.58,0,0,0,1.0909300425317943,0
TXN113784,551.5,7,Mobile,Chennai,514,23,1,45.45,570.99,0,0,0,0.9641776954142555,0
TXN113785,3288.66,22,Mobile,Mumbai,518,2,0,29.69,699.17,0,0,0,4.696945027636145,0
TXN113786,102.42,22,Mobile,Bangalore,2291,22,0,1.28,637.76,1,0,0,0.16034191245538232,1
TXN113787,644.8,5,Desktop,Bangalore,452,1,1,11.32,886.03,0,0,1,0.7269201718092961,0
TXN113788,2485.71,5,Mobile,Pune,2437,14,0,25.82,1804.93,1,0,1,1.376415475682889,1
TXN113789,817.22,16,Mobile,Mumbai,2457,21,0,13.23,551.2,0,0,0,1.479934806229627,0
TXN113790,482.59,11,Desktop,Hyderabad,2389,4,0,49.68,2008.97,0,0,0,0.24009811091707836,0
TXN113791,1704.04,6,Mobile,Hyderabad,2412,26,0,0.78,722.91,0,0,0,2.3539390255694768,0
TXN113792,2714.45,4,Desktop,Bangalore,410,18,0,25.08,665.77,0,0,1,4.071043988181832,0
TXN113793,1353.75,15,Mobile,Mumbai,1554,14,3,54.89,96.87,0,1,0,13.832124246449371,1
TXN113794,492.15,22,Mobile,Pune,1016,5,2,5.69,430.61,0,0,0,1.1402655174810592,0
TXN113795,1730.57,5,Mobile,Chennai,176,1,0,27.44,2270.16,0,0,1,0.7619762588280878,0
TXN113796,733.59,7,Mobile,Kolkata,2351,3,1,9.16,914.24,0,0,0,0.801527468205061,0
TXN113797,2310.43,2,Tablet,Delhi,871,27,2,8.18,285.07,0,0,1,8.076449819974131,1
TXN113798,4833.18,7,Desktop,Bangalore,415,27,0,14.78,120.76,1,0,0,39.694316688567675,0
TXN113799,81.0,6,Mobile,Chennai,95,16,0,19.76,73.92,1,0,0,1.0811532301121196,0
TXN113800,1225.45,16,Mobile,Bangalore,1742,23,0,22.98,531.19,0,0,0,2.302655066799451,0
TXN113801,193.3,18,Mobile,Kolkata,2572,4,0,13.1,262.26,0,0,0,0.7342551090177012,0
TXN113802,12604.24,19,Mobile,Delhi,2296,23,0,52.36,4204.89,0,1,0,2.996806858952564,0
TXN113803,686.68,13,Desktop,Pune,2157,14,0,4.99,727.68,1,0,0,0.9423615304386013,0
TXN113804,2313.17,5,Mobile,Hyderabad,2365,16,0,37.33,567.86,0,0,1,4.066325633723587,1
TXN113805,1058.58,6,Mobile,Bangalore,451,27,0,36.47,2192.41,0,0,0,0.48261838871893536,0
TXN113806,491.23,4,Mobile,Pune,529,7,1,2.76,308.27,1,0,1,1.588353218870243,1
TXN113807,436.13,18,Desktop,Mumbai,311,22,0,9.19,640.88,0,0,0,0.6794572194179598,1
TXN113808,5354.43,20,Mobile,Hyderabad,1919,11,0,16.31,330.57,0,0,0,16.148716711403324,0
TXN113809,2852.46,6,Mobile,Hyderabad,1292,29,0,26.69,1465.51,0,0,0,1.9450668594145284,0
TXN113810,7658.6,8,Mobile,Chennai,1765,3,1,45.57,1399.54,0,0,0,5.468319362531595,0
TXN113811,1159.16,11,Mobile,Mumbai,2561,15,0,69.79,320.66,0,0,0,3.6036809053037366,0
TXN113812,1462.52,14,Tablet,Pune,2811,26,0,6.67,335.46,1,0,0,4.346787136658147,0
TXN113813,839.5,14,Mobile,Bangalore,2972,8,1,23.7,436.41,1,0,0,1.919251960403283,0
TXN113814,822.97,23,Mobile,Kolkata,101,29,1,29.25,359.12,0,0,1,2.2852660224369656,0
TXN113815,386.88,20,Mobile,Bangalore,691,26,1,10.65,1787.35,0,0,0,0.21633349176615316,0
TXN113816,1192.74,15,Mobile,Mumbai,2947,20,1,5.52,502.56,0,0,0,2.368615457939471,0
TXN113817,498.08,22,Mobile,Hyderabad,2636,13,0,27.23,531.6,1,0,0,0.9351858805858054,1
TXN113818,1706.0,19,Mobile,Bangalore,286,18,0,10.4,1923.45,0,0,0,0.8864870482475512,0
TXN113819,1299.86,14,Desktop,Bangalore,1640,2,0,4.22,156.29,0,0,0,8.264098162629537,0
TXN113820,1462.18,4,Mobile,Bangalore,1347,1,1,0.38,3327.93,0,0,1,0.4392342284157372,0
TXN113821,5855.46,11,Desktop,Delhi,1748,17,1,9.52,489.76,0,0,0,11.931412503056483,0
TXN113822,1056.04,3,Tablet,Mumbai,2723,17,1,4.39,352.61,0,0,1,2.9864540029976525,0
TXN113823,2337.24,2,Tablet,Delhi,2673,9,0,20.93,844.58,0,0,1,2.7640672674377345,0
TXN113824,8531.41,0,Mobile,Delhi,1309,19,0,28.98,426.05,0,0,1,19.97754361316005,0
